MNO,CHECKNO,SHARE,MSD,DBF,MTLN,MTLN_ROI,TOPLN,TOPLN_ROI,EDULN,EDULN_ROI,EMG2LN,EMG2LN_ROI,CONLN,CONLN_ROI,EMG1LN,EMG1LN_ROI,STLN,STLN_ROI,FLDLN,FLDLN_ROI,MSDLN,MSDLN_ROI,FDLN,FDLN_ROI,SURE1,SURE2,MEDILN,MEDILN_ROI,srno
43837,324500,0,1000,15,5000,10.00,0,0.00,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,157
50190,324506,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,158
39390,324508,0,1000,15,0,NULL,2400,11.25,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,159
42041,324509,0,1000,15,7600,11.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,160
39965,324510,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,161
42040,324511,0,1000,15,0,11.50,0,0.00,0,0.00,1800,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,162
44044,324512,0,1000,15,0,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,163
52826,324513,100,1000,15,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,164
39283,324515,0,1000,15,5500,10.00,0,0.00,0,0.00,0,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,165
40872,324516,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,166
39912,324517,0,1000,15,2600,11.50,3600,10.75,0,0.00,1000,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,167
44074,324519,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,168
46454,325139,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,169
44553,325140,100,0,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,170
45915,325142,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,171
44293,325143,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,172
43351,325144,0,1000,15,2900,11.00,2000,11.75,0,0.00,1000,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,173
43362,325145,0,1000,15,4900,11.50,1900,11.75,0,0.00,1800,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,174
43456,325146,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,175
43457,325147,0,1000,15,6100,10.00,3500,11.25,0,0.00,0,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,176
47334,325148,100,1000,15,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,177
45274,325149,0,1000,15,1700,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,178
43657,325150,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,179
44395,325151,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,180
43515,325152,0,1000,15,5300,10.50,5000,10.75,0,0.00,1000,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,181
43323,325154,0,1000,15,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,182
46334,325155,0,1000,15,3500,12.00,2000,11.25,0,0.00,1000,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,183
43800,325156,0,1000,15,7300,10.50,2500,11.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,184
48210,325157,0,1000,15,0,0.00,1800,11.75,0,0.00,1800,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,2500,NULL,185
44913,325158,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,186
48262,325159,0,1000,15,0,0.00,1500,11.75,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,187
44387,325160,0,1000,15,2600,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,188
44309,325161,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,189
44817,325162,0,1000,15,5000,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,190
46311,325163,0,1000,15,5000,10.50,0,0.00,0,0.00,1800,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,191
43721,325164,0,1000,15,11700,10.50,3900,10.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,192
44577,325165,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,193
46680,325166,100,1000,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,194
43423,325168,0,1000,15,12000,11.00,0,11.25,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,195
44516,325170,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,196
46588,325171,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,197
45874,325173,0,1000,15,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,198
43665,325175,100,1000,15,1700,10.50,2500,11.25,0,0.00,0,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,199
45636,325176,0,1000,15,5300,11.50,600,11.75,0,0.00,1000,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,200
51991,325177,0,1000,15,2600,10.50,2400,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,201
58590,325835,0,1000,15,8800,10.00,5000,10.75,0,0.00,1800,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,202
53501,325836,0,1000,15,700,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,203
54974,325837,0,1000,15,4000,11.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,204
54184,325838,100,1000,15,0,11.50,1200,11.75,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,205
59530,325839,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,206
59268,325841,0,1000,15,10500,10.00,2700,11.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,207
53886,325842,0,1000,15,0,NULL,0,NULL,0,NULL,1800,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,208
58185,325843,100,1000,15,1000,10.50,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,209
63628,325844,100,1000,15,1700,11.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,210
55997,325846,0,1000,15,2800,11.50,1600,11.25,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,211
59803,325847,100,1000,15,0,0.00,4000,11.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,212
54318,325848,0,1000,15,8400,10.00,3600,10.75,0,0.00,1800,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,213
58562,325849,0,1000,15,3300,11.00,0,0.00,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,214
54522,325850,0,1000,15,4000,10.50,0,NULL,0,NULL,0,NULL,0,NULL,1000,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,215
54249,325851,0,1000,15,4000,11.00,2900,10.75,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,216
58793,325854,100,1000,15,2300,11.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,217
63256,325855,0,1000,15,6000,10.50,3600,10.75,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,218
56769,325858,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,219
54469,325859,0,1000,15,3400,11.00,0,NULL,0,NULL,0,NULL,0,NULL,1800,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,220
58515,325862,0,1000,15,5000,10.50,4000,10.75,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,221
55968,325863,0,1000,15,3400,10.50,4800,10.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,222
53586,325865,100,1000,15,2800,10.50,0,0.00,0,0.00,0,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,223
53841,325867,0,1000,15,8700,10.50,0,11.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,2500,NULL,224
60767,325869,0,1000,15,1500,10.00,0,0.00,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,225
56613,325871,0,1000,15,4100,11.00,2000,11.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,226
53633,325872,100,1000,15,600,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,227
53876,325873,0,1000,15,7200,10.00,2100,11.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,228
56103,325874,100,1000,15,0,0.00,0,12.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,229
55949,325875,100,1000,15,2800,10.50,1300,12.25,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,230
53807,325877,100,1000,15,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,231
54343,325879,0,1000,15,7400,10.50,2000,11.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,232
61783,325880,100,1000,15,900,12.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,233
55077,325881,0,1000,15,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,234
60267,326574,0,1000,15,2800,11.50,3000,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,235
61875,326576,100,1000,15,0,NULL,2000,10.75,0,NULL,0,NULL,0,NULL,1000,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,236
60482,326577,100,1000,15,0,0.00,2200,11.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,237
59823,326578,100,1000,15,2800,10.50,0,0.00,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,238
59754,326580,0,1000,15,4000,10.50,2400,10.75,0,0.00,0,0.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,239
60050,326581,0,1000,15,7500,10.50,2500,11.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,240
59391,326582,100,1000,15,5600,11.00,1900,11.75,0,0.00,1000,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,241
59853,326583,0,0,15,1300,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,NULL,NULL,242
59793,326584,0,1000,15,5300,11.00,2400,10.75,0,0.00,0,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,243
61027,326585,0,1000,15,2500,11.50,3600,10.75,0,0.00,1000,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,244
59807,326586,0,1000,15,7000,10.00,3600,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,245
61051,326587,100,1000,15,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,246
59371,326588,100,1000,15,4800,10.00,3600,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,247
59526,326589,100,1000,15,1300,12.00,0,0.00,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,248
63925,326591,100,1000,15,3000,11.00,2500,10.75,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,249
59547,326595,0,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,250
64041,326597,0,1000,15,6300,10.50,1500,10.75,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,251
62426,326598,0,1000,15,3000,11.00,0,0.00,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,252
62946,326601,100,1000,15,0,0.00,0,11.75,0,0.00,1800,6.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,253
62225,326602,0,1000,15,6900,10.00,1700,11.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,254
59943,326606,0,1000,15,1800,10.50,2300,11.25,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,255
59649,326607,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,256
60194,326608,100,1000,15,0,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,257
60219,326609,0,1000,15,12000,10.50,2500,11.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,258
61269,326611,100,1000,15,3000,10.50,3600,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,259
59644,326612,100,1000,15,2000,11.50,2500,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,260
61176,326613,0,1000,15,3900,10.50,3700,10.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,261
59591,326614,100,1000,15,1500,10.50,2400,10.75,0,0.00,0,0.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,262
62370,326615,100,1000,15,1700,11.00,3400,10.25,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,263
62126,326616,100,1000,15,1600,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,264
59818,326619,100,1000,15,3000,10.00,0,0.00,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,265
59747,326620,0,1000,15,7000,10.00,2400,10.75,0,0.00,1000,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,266
63426,326621,100,1000,15,0,0.00,3600,10.75,0,0.00,1800,6.00,0,0.00,1000,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,267
62502,327400,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,268
63542,327402,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,269
61861,327405,0,1000,15,2900,10.00,3100,10.75,0,0.00,1800,6.00,0,0.00,1800,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,270
63175,327407,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,271
62661,327408,100,1000,15,0,0.00,0,0.00,0,0.00,1800,6.00,0,0.00,0,6.00,0,0.00,0,NULL,0,0.00,0,NULL,0,0,NULL,NULL,272
64165,209713,100,1000,15,3600,11.00,NULL,NULL,NULL,NULL,1000,6.00,NULL,NULL,1800,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,273
64166,326592,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,274
64168,325947,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,1800,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,275
64171,114480,100,1000,15,8000,11.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,276
31308,323614,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,1800,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,2500,NULL,277
64172,402760,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,278
46859,198442,500,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,279
64173,114443,100,1000,15,2000,10.50,5000,10.75,NULL,NULL,1800,6.00,NULL,NULL,1800,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,280
50980,6225,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,281
55987,112525,0,1000,15,8400,10.50,8400,10.75,0,NULL,0,NULL,0,NULL,1000,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,282
25635,322418,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,283
41132,410645,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,284
64175,14574,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,285
64176,292370,0,1000,15,3500,10.50,3600,10.25,NULL,NULL,1800,6.00,NULL,NULL,1000,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,286
49793,5104,100,2000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,2500,NULL,287
64177,327772,100,1000,15,NULL,NULL,8000,11.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,288
26210,190043,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,289
41123,323849,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,2500,NULL,290
54062,9908,100,1000,15,2300,10.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,291
64178,18002,0,1000,15,2300,10.00,4800,10.25,NULL,NULL,1800,6.00,NULL,NULL,1800,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,292
64179,114870,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,1800,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,293
64180,12486,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,294
58772,13914,200,1000,15,1700,10.50,0,NULL,0,NULL,0,NULL,0,NULL,1000,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,0,0,NULL,295
57067,12946,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,296
64181,12285,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,297
64182,12838,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,298
64185,327129,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,2500,NULL,299
64186,327618,100,1000,15,NULL,NULL,3300,10.75,NULL,NULL,1800,6.00,NULL,NULL,1000,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,300
64187,327788,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,301
64189,12897,0,1000,15,5000,10.50,2500,10.25,NULL,NULL,NULL,NULL,NULL,NULL,1000,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1800,NULL,302
42268,215501,100,1000,15,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,303
64190,114015,0,1500,15,0,NULL,0,NULL,0,NULL,1800,6.00,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,NULL,0,0,NULL,NULL,304
64191,12889,100,1000,15,NULL,NULL,4000,10.75,NULL,NULL,1800,6.00,NULL,NULL,1000,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,305
60261,326448,100,1000,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800,6.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,306
